NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
1,Brasil,40,Mil Reais,11227,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117152,"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,40,Mil Reais,11227,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117153,"25.50-1 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,40,Mil Reais,235575,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117154,25.9 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,40,Mil Reais,62512,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117155,25.91-8 Fabricação de embalagens metálicas
1,Brasil,40,Mil Reais,37907,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117156,25.92-6 Fabricação de produtos de trefilados de metal
1,Brasil,40,Mil Reais,7488,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117157,25.93-4 Fabricação de artigos de metal para uso doméstico e pessoal
1,Brasil,40,Mil Reais,127668,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117158,25.99-3 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,40,Mil Reais,475861,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117159,"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
1,Brasil,40,Mil Reais,42969,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117160,26.1 Fabricação de componentes eletrônicos
1,Brasil,40,Mil Reais,42969,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117161,26.10-8 Fabricação de componentes eletrônicos
1,Brasil,40,Mil Reais,50628,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117162,26.2 Fabricação de equipamentos de informática e periféricos
1,Brasil,40,Mil Reais,21390,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117163,26.21-3 Fabricação de equipamentos de informática
1,Brasil,40,Mil Reais,29238,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117164,26.22-1 Fabricação de periféricos para equipamentos de informática
1,Brasil,40,Mil Reais,109207,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117165,26.3 Fabricação de equipamentos de comunicação
1,Brasil,40,Mil Reais,46639,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117166,26.31-1 Fabricação de equipamentos transmissores de comunicação
1,Brasil,40,Mil Reais,62568,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117167,26.32-9 Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação
1,Brasil,40,Mil Reais,223152,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117168,"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
1,Brasil,40,Mil Reais,223152,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117169,"26.40-0 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
1,Brasil,40,Mil Reais,45176,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117170,"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
1,Brasil,40,Mil Reais,45154,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117171,"26.51-5 Fabricação de aparelhos e equipamentos de medida, teste e controle"
1,Brasil,40,Mil Reais,22,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117172,26.52-3 Fabricação de cronômetros e relógios
1,Brasil,40,Mil Reais,4630,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117173,26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
1,Brasil,40,Mil Reais,4630,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117174,26.60-4 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
1,Brasil,40,Mil Reais,99,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117175,"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
1,Brasil,40,Mil Reais,99,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117176,"26.70-1 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
1,Brasil,40,Mil Reais,-,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117177,"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
1,Brasil,40,Mil Reais,-,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117178,"26.80-9 Fabricação de mídias virgens, magnéticas e ópticas"
1,Brasil,40,Mil Reais,266837,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117179,"27 Fabricação de máquinas, aparelhos e materiais elétricos"
1,Brasil,40,Mil Reais,101930,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117180,"27.1 Fabricação de geradores, transformadores e motores elétricos"
1,Brasil,40,Mil Reais,101930,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117181,"27.10-4 Fabricação de geradores, transformadores e motores elétricos"
1,Brasil,40,Mil Reais,32383,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117182,"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
1,Brasil,40,Mil Reais,1443,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117183,"27.21-0 Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores"
1,Brasil,40,Mil Reais,30940,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117184,27.22-8 Fabricação de baterias e acumuladores para veículos automotores
1,Brasil,40,Mil Reais,56335,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117185,27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica
1,Brasil,40,Mil Reais,16572,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117186,27.31-7 Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica
1,Brasil,40,Mil Reais,16882,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117187,27.32-5 Fabricação de material elétrico para instalações em circuito de consumo
1,Brasil,40,Mil Reais,22881,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117188,"27.33-3 Fabricação de fios, cabos e condutores elétricos isolados"
1,Brasil,40,Mil Reais,10095,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117189,27.4 Fabricação de lâmpadas e outros equipamentos de iluminação
1,Brasil,40,Mil Reais,10095,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117190,27.40-6 Fabricação de lâmpadas e outros equipamentos de iluminação
1,Brasil,40,Mil Reais,58342,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117191,27.5 Fabricação de eletrodomésticos
1,Brasil,40,Mil Reais,29203,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117192,"27.51-1 Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico"
1,Brasil,40,Mil Reais,29139,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117193,27.59-7 Fabricação de aparelhos eletrodomésticos não especificados anteriormente
1,Brasil,40,Mil Reais,7752,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117194,27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
1,Brasil,40,Mil Reais,7752,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117195,27.90-2 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
1,Brasil,40,Mil Reais,726137,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117196,28 Fabricação de máquinas e equipamentos
1,Brasil,40,Mil Reais,312134,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117197,"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
1,Brasil,40,Mil Reais,20495,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117198,"28.11-9 Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários"
1,Brasil,40,Mil Reais,205063,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117199,"28.12-7 Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas"
1,Brasil,40,Mil Reais,15865,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117200,"28.13-5 Fabricação de válvulas, registros e dispositivos semelhantes"
1,Brasil,40,Mil Reais,61372,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117201,28.14-3 Fabricação de compressores
1,Brasil,40,Mil Reais,9339,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117202,28.15-1 Fabricação de equipamentos de transmissão para fins industriais
1,Brasil,40,Mil Reais,153056,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117203,28.2 Fabricação de máquinas e equipamentos de uso geral
1,Brasil,40,Mil Reais,3968,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117204,28.21-6 Fabricação de aparelhos e equipamentos para instalações térmicas
1,Brasil,40,Mil Reais,53338,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117205,"28.22-4 Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas"
1,Brasil,40,Mil Reais,6131,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117206,28.23-2 Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial
1,Brasil,40,Mil Reais,41317,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117207,28.24-1 Fabricação de aparelhos e equipamentos de ar condicionado
1,Brasil,40,Mil Reais,5459,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117208,28.25-9 Fabricação de máquinas e equipamentos para saneamento básico e ambiental
1,Brasil,40,Mil Reais,42843,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117209,28.29-1 Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente
1,Brasil,40,Mil Reais,97892,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117210,28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária
1,Brasil,40,Mil Reais,27605,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117211,28.31-3 Fabricação de tratores agrícolas
1,Brasil,40,Mil Reais,1459,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117212,28.32-1 Fabricação de equipamentos para irrigação agrícola
1,Brasil,40,Mil Reais,68828,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117213,"28.33-0 Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação"
1,Brasil,40,Mil Reais,31575,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117214,28.4 Fabricação de máquinas-ferramenta
1,Brasil,40,Mil Reais,31575,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117215,28.40-2 Fabricação de máquinas-ferramenta
1,Brasil,40,Mil Reais,81077,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117216,28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção
1,Brasil,40,Mil Reais,3110,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117217,28.51-8 Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo
1,Brasil,40,Mil Reais,3290,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117218,"28.52-6 Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo"
1,Brasil,40,Mil Reais,1173,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117219,"28.53-4 Fabricação de tratores, exceto agrícolas"
1,Brasil,40,Mil Reais,73504,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117220,"28.54-2 Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores"
1,Brasil,40,Mil Reais,50403,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117221,28.6 Fabricação de máquinas e equipamentos de uso industrial específico
1,Brasil,40,Mil Reais,4151,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117222,"28.61-5 Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta"
1,Brasil,40,Mil Reais,11946,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117223,"28.62-3 Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo"
1,Brasil,40,Mil Reais,3638,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117224,28.63-1 Fabricação de máquinas e equipamentos para a indústria têxtil
1,Brasil,40,Mil Reais,2720,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117225,"28.64-0 Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados"
1,Brasil,40,Mil Reais,1196,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117226,"28.65-8 Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos"
1,Brasil,40,Mil Reais,1689,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117227,28.66-6 Fabricação de máquinas e equipamentos para a indústria do plástico
1,Brasil,40,Mil Reais,25063,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117228,28.69-1 Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente
1,Brasil,40,Mil Reais,1589567,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117229,"29 Fabricação de veículos automotores, reboques e carrocerias"
1,Brasil,40,Mil Reais,384408,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117230,"29.1 Fabricação de automóveis, camionetas e utilitários"
1,Brasil,40,Mil Reais,384408,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117231,"29.10-7 Fabricação de automóveis, camionetas e utilitários"
1,Brasil,40,Mil Reais,132218,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117232,29.2 Fabricação de caminhões e ônibus
1,Brasil,40,Mil Reais,132218,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117233,29.20-4 Fabricação de caminhões e ônibus
1,Brasil,40,Mil Reais,141178,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117234,"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
1,Brasil,40,Mil Reais,141178,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117235,"29.30-1 Fabricação de cabines, carrocerias e reboques para veículos automotores"
1,Brasil,40,Mil Reais,930808,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117236,29.4 Fabricação de peças e acessórios para veículos automotores
1,Brasil,40,Mil Reais,174159,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117237,29.41-7 Fabricação de peças e acessórios para o sistema motor de veículos automotores
1,Brasil,40,Mil Reais,81910,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117238,29.42-5 Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores
1,Brasil,40,Mil Reais,33846,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117239,29.43-3 Fabricação de peças e acessórios para o sistema de freios de veículos automotores
1,Brasil,40,Mil Reais,137741,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117240,29.44-1 Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores
1,Brasil,40,Mil Reais,115530,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117241,"29.45-0 Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias"
1,Brasil,40,Mil Reais,387622,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117242,29.49-2 Fabricação de peças e acessórios para veículos automotores não especificados anteriormente
1,Brasil,40,Mil Reais,955,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117243,29.5 Recondicionamento e recuperação de motores para veículos automotores
1,Brasil,40,Mil Reais,955,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117244,29.50-6 Recondicionamento e recuperação de motores para veículos automotores
1,Brasil,40,Mil Reais,190568,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117245,"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
1,Brasil,40,Mil Reais,29505,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117246,30.1 Construção de embarcações
1,Brasil,40,Mil Reais,28231,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117247,30.11-3 Construção de embarcações e estruturas flutuantes
1,Brasil,40,Mil Reais,1274,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117248,30.12-1 Construção de embarcações para esporte e lazer
1,Brasil,40,Mil Reais,X,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117249,30.3 Fabricação de veículos ferroviários
1,Brasil,40,Mil Reais,X,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117250,"30.31-8 Fabricação de locomotivas, vagões e outros materiais rodantes"
1,Brasil,40,Mil Reais,16188,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117251,30.32-6 Fabricação de peças e acessórios para veículos ferroviários
1,Brasil,40,Mil Reais,9224,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117252,30.4 Fabricação de aeronaves
1,Brasil,40,Mil Reais,7140,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117253,30.41-5 Fabricação de aeronaves
1,Brasil,40,Mil Reais,2084,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117254,"30.42-3 Fabricação de turbinas, motores e outros componentes e peças para aeronaves"
1,Brasil,40,Mil Reais,X,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117255,30.5 Fabricação de veículos militares de combate
1,Brasil,40,Mil Reais,X,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117256,30.50-4 Fabricação de veículos militares de combate
1,Brasil,40,Mil Reais,132568,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117257,30.9 Fabricação de equipamentos de transporte não especificados anteriormente
1,Brasil,40,Mil Reais,128675,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117258,30.91-1 Fabricação de motocicletas
1,Brasil,40,Mil Reais,3334,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117259,30.92-0 Fabricação de bicicletas e triciclos não-motorizados
1,Brasil,40,Mil Reais,559,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117260,30.99-7 Fabricação de equipamentos de transporte não especificados anteriormente
1,Brasil,40,Mil Reais,98493,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117261,31 Fabricação de móveis
1,Brasil,40,Mil Reais,98493,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117262,31.0 Fabricação de móveis
1,Brasil,40,Mil Reais,68716,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117263,31.01-2 Fabricação de móveis com predominância de madeira
1,Brasil,40,Mil Reais,11935,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117264,31.02-1 Fabricação de móveis com predominância de metal
1,Brasil,40,Mil Reais,1419,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117265,"31.03-9 Fabricação de móveis de outros materiais, exceto madeira e metal"
1,Brasil,40,Mil Reais,16423,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117266,31.04-7 Fabricação de colchões
1,Brasil,40,Mil Reais,119581,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117267,32 Fabricação de produtos diversos
1,Brasil,40,Mil Reais,32514,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117268,"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
1,Brasil,40,Mil Reais,32026,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117269,32.11-6 Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria
1,Brasil,40,Mil Reais,488,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117270,32.12-4 Fabricação de bijuterias e artefatos semelhantes
1,Brasil,40,Mil Reais,82,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117271,32.2 Fabricação de instrumentos musicais
1,Brasil,40,Mil Reais,82,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117272,32.20-5 Fabricação de instrumentos musicais
1,Brasil,40,Mil Reais,4153,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117273,32.3 Fabricação de artefatos para pesca e esporte
1,Brasil,40,Mil Reais,4153,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117274,32.30-2 Fabricação de artefatos para pesca e esporte
1,Brasil,40,Mil Reais,4153,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117275,32.4 Fabricação de brinquedos e jogos recreativos
1,Brasil,40,Mil Reais,4153,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117276,32.40-0 Fabricação de brinquedos e jogos recreativos
1,Brasil,40,Mil Reais,49800,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117277,32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos
1,Brasil,40,Mil Reais,49800,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117278,32.50-7 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos
1,Brasil,40,Mil Reais,28879,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117279,32.9 Fabricação de produtos diversos
1,Brasil,40,Mil Reais,2953,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117280,"32.91-4 Fabricação de escovas, pincéis e vassouras"
1,Brasil,40,Mil Reais,9783,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117281,32.92-2 Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional
1,Brasil,40,Mil Reais,16143,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117282,32.99-0 Fabricação de produtos diversos não especificados anteriormente
1,Brasil,40,Mil Reais,130238,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117283,"33 Manutenção, reparação e instalação de máquinas e equipamentos"
1,Brasil,40,Mil Reais,128389,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117284,33.1 Manutenção e reparação de máquinas e equipamentos
1,Brasil,40,Mil Reais,3716,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117285,"33.11-2 Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos"
1,Brasil,40,Mil Reais,25027,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117286,33.12-1 Manutenção e reparação de equipamentos eletrônicos e ópticos
1,Brasil,40,Mil Reais,33160,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117287,33.13-9 Manutenção e reparação de máquinas e equipamentos elétricos
1,Brasil,40,Mil Reais,60095,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117288,33.14-7 Manutenção e reparação de máquinas e equipamentos da indústria mecânica
1,Brasil,40,Mil Reais,38,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117289,33.15-5 Manutenção e reparação de veículos ferroviários
1,Brasil,40,Mil Reais,6014,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117290,33.16-3 Manutenção e reparação de aeronaves
1,Brasil,40,Mil Reais,-,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117291,33.17-1 Manutenção e reparação de embarcações
1,Brasil,40,Mil Reais,339,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117292,33.19-8 Manutenção e reparação de equipamentos e produtos não especificados anteriormente
1,Brasil,40,Mil Reais,1849,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117293,33.2 Instalação de máquinas e equipamentos
1,Brasil,40,Mil Reais,1849,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117294,33.21-0 Instalação de máquinas e equipamentos industriais
1,Brasil,40,Mil Reais,-,1,Brasil,1302,Ativo imobilizado - baixas - máquinas e equipamentos,2021,2021,117295,33.29-5 Instalação de equipamentos não especificados anteriormente
1,Brasil,40,Mil Reais,3828319,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,117897,Total
1,Brasil,40,Mil Reais,153105,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116880,B Indústrias extrativas
1,Brasil,40,Mil Reais,5354,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116881,05 Extração de carvão mineral
1,Brasil,40,Mil Reais,5354,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116882,05.0 Extração de carvão mineral
1,Brasil,40,Mil Reais,5354,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116883,05.00-3 Extração de carvão mineral
1,Brasil,40,Mil Reais,517,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116884,06 Extração de petróleo e gás natural
1,Brasil,40,Mil Reais,517,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116885,06.0 Extração de petróleo e gás natural
