ano;id;p2;p3;p5;p6;abord;p7_1;p7_1_1;p7_1_2;p7_1_3;p7_1_4;p7_1_5;p7_1_6;p7_1_7;p7_1_8;p7_1_9;p7_1_10;p7_1_11;p7_1_12;p7_2;p7_2_1;p7_2_2;p7_2_3;p7_2_4;p7_2_5;p7_2_6;p7_2_7;p7_2_8;p7_2_9;p7_2_10;p7_2_11;p7_3;p7_3_1;p7_3_2;p7_3_3;p7_3_4;p7_3_5;p7_3_6;p8_1;p8_2;p8_3;p8_4;p8_5;p8_6;p8_7;p9_1;p9_2;p9_3;p9_4;p9_5;p9_6;p9_7;p9_8;p9_9;p9_10;p10;p11;p12_1;p12_2;p12_3;p12_4;p12_5;p12_6;p12_7;p13_1;p13_2;p13_3;p14_1;p14_2;p14_3;p14_4;p14_5;p14_6;p14_7;p15_1;p15_2;p15_3;p15_4;p15_5;p15_6;p15_7;p15_8;p15_9;p15_10;p15_11;p15_12;p16;p17;p18;p19;peso
2023;62642993;Pequena;Norte;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 100 a 499 funcionários;Educação Profissional;Fundação Bradesco;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNOPAR;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNOPAR;UNIP;ANHANGUERA;Outras;nan;nan;nan;SENAI;SENAC;SEBRAE;SENAT;nan;nan;nan;SENAC;SENAT;Fundação Bradesco;nan;nan;nan;nan;nan;nan;nan;SENAC;NENHUMA / NÃO SABE;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Menor aprendiz /formação dos jovens;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;Ensina na prática/tem mais a parte prática/teoria e prática;Diversidade de cursos/gama de opções/cursos variados;Cursos são aceitos em todo o Brasil;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Menor aprendiz/capacitação de jovens;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;5;5;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89136
2023;62642996;Pequena;Sul;Analista de RH;De 20 a 99 funcionários;Educação Superior;SENAI;Sesc;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNOPAR;UNISELFI;nan;nan;nan;nan;nan;SENAC;UNIP;PUC;ANHANGUERA;ESTÁCIO;Instituto Federal;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Variedade de cursos;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;nan;nan;nan;nan;nan;3;3;3;3;3;3;3;3;3;3;3;3;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.26027
2023;62642995;Pequena;Nordeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 100 a 499 funcionários;Educação Profissional;SESI;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNIP;Unisal - Centro Universitário Salesiano;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;IFI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAC;SEBRAE;GRAU TÉCNICO;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Diversidade de cursos/gama de opções/cursos variados;Cursos técnicos/profissionalizantes/profissionaliza para mercado de trabalho/voltada p industria/formação profiss;Facilidade aos cursos;Ensina na prática/tem mais a parte prática/teoria e prática;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;nan;nan;nan;nan;nan;nan;4;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;1.34272
2023;62642999;Pequena;Sudeste;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 20 a 99 funcionários;Educação Superior;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ESTÁCIO;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;nan;nan;nan;nan;nan;SENAC;PUC;ANHANGUERA;Instituto Federal;nan;nan;nan;ESTÁCIO;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;NENHUMA / NÃO SABE;Cursos técnicos/profissionalizantes/profissionaliza para mercado de trabalho/voltada p industria/formação profiss;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Ensina na prática/tem mais a parte prática/teoria e prática;Pelo retorno na empresa/quem passou por lá traz bons resultados;Diversidade de cursos/gama de opções/cursos variados;Maior qualidade/boa instituição/pela sua administração/é a melhor;nan;nan;nan;nan;Qualidade/excelência;Pronto atendimento/apoio às empresas/dá assessoria/são atenciosos/Atendimento de qualidade/dá suporte/vis técnicas;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;Qualidade de ensino/bons cursos/método de ensino/certificado reconhecido pelo MEC/completos em disciplina;nan;nan;3;5;5;5;5;5;5;5;5;5;5;4;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
2023;62642994;Média;Sudeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 100 a 499 funcionários;Educação Profissional e Educação Superior;Acriana;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;PUC;UNICAMP;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;UNIP;nan;nan;nan;nan;nan;SENAI;SENAC;PAULA SOUZA;Instituto Federal;nan;nan;nan;SENAI;SENAC;PAULA SOUZA;Instituto Federal;Outras;nan;nan;nan;nan;nan;Instituto Federal;NENHUMA / NÃO SABE;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Boa qualificação do corpo docente/professores tem doutorado/quadro docente primeira linha/professores capacitados;Profissionais que trabalham lá são renomados/bons profissionais;Inovação/atualizados, novas performances, novidades/mais atualizada/;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Diversidade de cursos/gama de opções/cursos variados;nan;nan;nan;nan;Variedade de cursos;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89405
2023;62643001;Média;Norte;Departamento Pessoal / Adm Geral;De 20 a 99 funcionários;Educação Profissional;SESI;IEL;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Instituto Federal;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;SEBRAE;SENAT;GRAU TÉCNICO;Instituto Federal;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;nan;SENAI;SEBRAE;SESI;IEL;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Profissionais que trabalham lá são renomados/bons profissionais;Inovação/atualizados, novas performances, novidades/mais atualizada/;Ensina na prática/tem mais a parte prática/teoria e prática;Diversidade de cursos/gama de opções/cursos variados;nan;nan;nan;nan;Qualidade de ensino/bons cursos/método de ensino/certificado reconhecido pelo MEC/completos em disciplina;Bons profissionais/quadro de profissionais com experiência/profissionalismo;Estrutura/ex: laboratórios, sala, equipamentos, material didático, etc;nan;nan;nan;nan;3;5;5;5;5;4;5;5;4;5;4;4;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.87832
2023;62643005;Pequena;Sul;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 100 a 499 funcionários;Educação Superior;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;UNISELFI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;nan;nan;nan;nan;nan;SENAC;PUC;ANHANGUERA;ESTÁCIO;Instituto Federal;nan;nan;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;PUC;NENHUMA / NÃO SABE;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;Mais conhecida/mais falada/eu conheço/tem maior divulgação/é a mais procurada/popularidade/;nan;nan;nan;nan;nan;nan;nan;nan;Variedade de cursos;nan;nan;nan;nan;nan;nan;5;4;4;5;3;3;3;4;4;3;3;3;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.26027
2023;62642998;Pequena;Norte;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Superior;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;Outras;nan;nan;nan;nan;nan;UNIP;PUC;ANHANGUERA;ESTÁCIO;Instituto Federal;nan;nan;Instituto Federal;Outras;nan;nan;nan;nan;nan;nan;nan;nan;Outras;NENHUMA / NÃO SABE;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Profissionais que trabalham lá são renomados/bons profissionais;Boa qualificação do corpo docente/professores tem doutorado/quadro docente primeira linha/professores capacitados;nan;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;Pronto atendimento/apoio às empresas/dá assessoria/são atenciosos/Atendimento de qualidade/dá suporte/vis técnicas;nan;nan;nan;nan;4;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.89136
2023;62643038;Pequena;Sul;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 20 a 99 funcionários;Educação Profissional e Educação Superior;SENAI;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UCS;FGV;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UCS;ANHANGUERA;nan;nan;nan;nan;nan;SENAC;Instituto Federal;nan;nan;nan;nan;nan;UCS;nan;nan;nan;nan;nan;nan;nan;nan;nan;UCS;NENHUMA / NÃO SABE;Diversidade de cursos/gama de opções/cursos variados;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Tradição/muitos anos no mercado/tempo de vida/pelo histórico;Mais conhecida/mais falada/eu conheço/tem maior divulgação/é a mais procurada/popularidade/;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;nan;nan;nan;nan;nan;Menor aprendiz/capacitação de jovens;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;Variedade de cursos;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;1.26027
2023;62643065;Pequena;Sudeste;Analista de RH;500 ou mais funcionários;Educação Superior;SENAI;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;SENAC;UNIP;PUC;ANHANGUERA;ESTÁCIO;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;NENHUMA / NÃO SABE;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;Muitas pessoas conhecidas estudam lá/filha está na instituição/sobrinhas estudaram lá/amigos estudaram lá;Experiência própria/pela experiência que tivemos (sem especificar);Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Ensina na prática/tem mais a parte prática/teoria e prática;Profissionais que trabalham lá são renomados/bons profissionais;nan;nan;nan;nan;Trabalho sério/seriedade/instituição séria;Confiável/passa credibilidade;nan;nan;nan;nan;nan;4;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente não contrataria seus serviços;Certamente poderia contratar estes profissionais;1.32708
2023;62643069;Média;Sul;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;500 ou mais funcionários;Educação Superior;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;PUC;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;FGV;FDC/ DOM CABRAL;nan;nan;nan;nan;nan;ANHANGUERA;ESTÁCIO;Instituto Federal;nan;nan;nan;nan;PUC;ANHANGUERA;Instituto Federal;Outras;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Menor aprendiz/capacitação de jovens;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;nan;nan;nan;nan;Não sabe;4;4;4;3;4;4;5;3;2;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;NÃO LER: Não sei se contrataria ou não;0.92925
2023;62632705;Pequena;Sudeste;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;CRUZEIRO DO SUL;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAC;SEBRAE;GRAU TÉCNICO;Instituto Federal;nan;nan;nan;SENAI;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Diversidade de cursos/gama de opções/cursos variados;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Inovação/atualizados, novas performances, novidades/mais atualizada/;Ensina na prática/tem mais a parte prática/teoria e prática;Maior qualidade/boa instituição/pela sua administração/é a melhor;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;nan;nan;nan;nan;nan;Não sabe;5;5;5;5;4;4;5;5;4;5;5;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;NÃO LER: Não sei se contrataria ou não;NÃO LER: Não sei se contrataria ou não;1.32708
2023;62643063;Pequena;Sudeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 20 a 99 funcionários;Educação Profissional e Educação Superior;UNINOVE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNINOVE;PUC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SEBRAE;nan;nan;nan;nan;nan;SENAC;PAULA SOUZA;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Parceria/trabalho com essa instituição/já utilizei ela/tenho menores aprendizes fazem cursos lá/tem colaboradores;Oportunidades;Menor aprendiz /formação dos jovens;nan;nan;nan;nan;nan;nan;nan;Qualidade de ensino/bons cursos/método de ensino/certificado reconhecido pelo MEC/completos em disciplina;Empresa responsável/comprometimento;nan;nan;nan;nan;nan;4;5;4;4;4;5;5;4;4;5;4;4;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
2023;62643011;Pequena;Norte;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 100 a 499 funcionários;Educação Superior;SESI;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;SENAI;SENAC;UNIP;ESTÁCIO;Instituto Federal;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;Instituto Federal;UNIP;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;Pelo retorno na empresa/quem passou por lá traz bons resultados;Diversidade de cursos/gama de opções/cursos variados;Profissionais que trabalham lá são renomados/bons profissionais;Inovação/atualizados, novas performances, novidades/mais atualizada/;nan;Não vê potencia grande no mercado/ dificuldade após concluir curso/acho que é um curso que não desenvolve.;Peso do diploma ou instituição;nan;Menor aprendiz/capacitação de jovens;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;nan;nan;nan;nan;3;5;5;5;5;4;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.89136
2023;62643024;Pequena;Sudeste;Analista de RH;500 ou mais funcionários;Educação Profissional e Educação Superior;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNIP;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;PAULA SOUZA;Instituto Federal;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;PAULA SOUZA;NENHUMA / NÃO SABE;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;Mais conhecida/mais falada/eu conheço/tem maior divulgação/é a mais procurada/popularidade/;Tradição/muitos anos no mercado/tempo de vida/pelo histórico;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Diversidade de cursos/gama de opções/cursos variados;nan;nan;nan;nan;nan;Reconhecida/forte na região/referência/escola renomada, conceituada/boa aceitação/certificado de relevância;Variedade de cursos;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;nan;nan;nan;nan;4;5;5;5;5;5;5;5;4;5;3;5;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
